"variant2","collection_date_num","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","variant"
"B.1.1.7 (alpha)",18842.5,0.00266082330458109,0.000268723990687303,NA,0.0021341339610521,0.00318751264811008,2021-08-03,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18842.5,1.12884892240149e-07,1.26226812542219e-07,NA,-1.34515114225889e-07,3.60284898706188e-07,2021-08-03,"B.1.351 (beta)"
"P.1 (gamma)",18842.5,3.08666542543485e-05,1.23297164567899e-05,NA,6.7008540594496e-06,5.50324544492475e-05,2021-08-03,"P.1 (gamma)"
"C.37 (lambda)",18842.5,0.00100038079075312,0.0010213864210133,NA,-0.0010014998087312,0.00300226139023745,2021-08-03,"C.37 (lambda)"
"B.1.617.2 (delta)",18842.5,0.991750529241075,0.00124670106270027,NA,0.989307040058695,0.994194018423455,2021-08-03,"B.1.617.2 (delta)"
"other",18842.5,0.00455728712444402,0.000482183869655862,NA,0.00361222410599238,0.00550235014289567,2021-08-03,"other"
"B.1.1.7 (alpha)",18843.5,0.00228175412464312,0.000236337565736629,NA,0.00181854100760546,0.00274496724168078,2021-08-04,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18843.5,9.10740577647622e-08,1.03177786234577e-07,NA,-1.11150687259581e-07,2.93298802789106e-07,2021-08-04,"B.1.351 (beta)"
"P.1 (gamma)",18843.5,2.62779277237869e-05,1.06724756084491e-05,NA,5.3602599053445e-06,4.71955955422294e-05,2021-08-04,"P.1 (gamma)"
"C.37 (lambda)",18843.5,0.00097428861946757,0.00102417158165766,NA,-0.00103305079457086,0.002981628033506,2021-08-04,"C.37 (lambda)"
"B.1.617.2 (delta)",18843.5,0.992662626417822,0.00121167616796262,NA,0.99028778476769,0.995037468067954,2021-08-04,"B.1.617.2 (delta)"
"other",18843.5,0.0040549618362858,0.000439500855928059,NA,0.00319355598749227,0.00491636768507932,2021-08-04,"other"
"B.1.1.7 (alpha)",18844.5,0.00195647002282248,0.00020770236456391,NA,0.00154938086877341,0.00236355917687155,2021-08-05,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18844.5,7.34691636445479e-08,8.43142341604442e-08,NA,-9.17836986939995e-08,2.38722025983095e-07,2021-08-05,"B.1.351 (beta)"
"P.1 (gamma)",18844.5,2.23688787461373e-05,9.23460827466889e-06,NA,4.26937911645074e-06,4.04683783758239e-05,2021-08-05,"P.1 (gamma)"
"C.37 (lambda)",18844.5,0.000948771128676384,0.00102608891116033,NA,-0.00106232618213377,0.00295986843948654,2021-08-05,"C.37 (lambda)"
"B.1.617.2 (delta)",18844.5,0.993464713861566,0.00118184433670643,NA,0.991148341526289,0.995781086196843,2021-08-05,"B.1.617.2 (delta)"
"other",18844.5,0.00360760263902527,0.000400332117551276,NA,0.00282296610677011,0.00439223917128042,2021-08-05,"other"
"B.1.1.7 (alpha)",18845.5,0.00167739426781984,0.00018241135550165,NA,0.00131987458066547,0.0020349139549742,2021-08-06,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18845.5,5.92615638628622e-08,6.88816418863287e-08,NA,-7.57439734303276e-08,1.94267101156052e-07,2021-08-06,"B.1.351 (beta)"
"P.1 (gamma)",18845.5,1.90394728480554e-05,7.98770796981213e-06,NA,3.38385290820013e-06,3.46950927879108e-05,2021-08-06,"P.1 (gamma)"
"C.37 (lambda)",18845.5,0.000923831772095404,0.00102718059976234,NA,-0.00108940520905703,0.00293706875324784,2021-08-06,"C.37 (lambda)"
"B.1.617.2 (delta)",18845.5,0.994170390688867,0.00115638659357708,NA,0.991903914613251,0.996436866764483,2021-08-06,"B.1.617.2 (delta)"
"other",18845.5,0.00320928453680567,0.000364427742592524,NA,0.00249501928635709,0.00392354978725425,2021-08-06,"other"
"B.1.1.7 (alpha)",18846.5,0.00143800370773317,0.000160096451297242,NA,0.0011242204291379,0.00175178698632843,2021-08-07,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18846.5,4.77973715385036e-08,5.62601576225605e-08,NA,-6.24705111662616e-08,1.58065254243269e-07,2021-08-07,"B.1.351 (beta)"
"P.1 (gamma)",18846.5,1.62042344777178e-05,6.90692213801494e-06,NA,2.66691584318609e-06,2.97415531122494e-05,2021-08-07,"P.1 (gamma)"
"C.37 (lambda)",18846.5,0.000899471117951582,0.00102748769510269,NA,-0.00111436775900777,0.00291330999491094,2021-08-07,"C.37 (lambda)"
"B.1.617.2 (delta)",18846.5,0.99479157201939,0.00113457055277271,NA,0.992567854598036,0.997015289440744,2021-08-07,"B.1.617.2 (delta)"
"other",18846.5,0.00285470112307601,0.000331549162839221,NA,0.00220487670480673,0.00350452554134529,2021-08-07,"other"
"B.1.1.7 (alpha)",18847.5,0.00123268574742239,0.000140425848343881,NA,0.000957456142169903,0.00150791535267488,2021-08-08,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18847.5,3.85480522389929e-08,4.59409002095178e-08,NA,-5.14944575890107e-08,1.28590562066996e-07,2021-08-08,"B.1.351 (beta)"
"P.1 (gamma)",18847.5,1.37901704904752e-05,5.97053332834587e-06,NA,2.08814019842123e-06,2.54922007825291e-05,2021-08-08,"P.1 (gamma)"
"C.37 (lambda)",18847.5,0.000875687335094356,0.00102705001695846,NA,-0.00113729370846548,0.00288866837865419,2021-08-08,"C.37 (lambda)"
"B.1.617.2 (delta)",18847.5,0.995338693637223,0.00111575186170188,NA,0.993151860172604,0.997525527101843,2021-08-08,"B.1.617.2 (delta)"
"other",18847.5,0.00253910456171729,0.000301469855825368,NA,0.00194823450187509,0.0031299746215595,2021-08-08,"other"
"B.1.1.7 (alpha)",18848.5,0.00105661385087797,0.000123101301929039,NA,0.00081533973264706,0.00129788796910887,2021-08-09,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18848.5,3.1086542312797e-08,3.75063462943389e-08,NA,-4.24245456157945e-08,1.04597630241389e-07,2021-08-09,"B.1.351 (beta)"
"P.1 (gamma)",18848.5,1.17349787673384e-05,5.15958404577088e-06,NA,1.62237986241999e-06,2.18475776722567e-05,2021-08-09,"P.1 (gamma)"
"C.37 (lambda)",18848.5,0.000852476607733429,0.00102590610337886,NA,-0.00115826240640896,0.00286321562187582,2021-08-09,"C.37 (lambda)"
"B.1.617.2 (delta)",18848.5,0.995820893149963,0.00109937189219596,NA,0.993666163835643,0.997975622464282,2021-08-09,"B.1.617.2 (delta)"
"other",18848.5,0.00225825032611642,0.000273975732612955,NA,0.00172126775755706,0.00279523289467579,2021-08-09,"other"
"B.1.1.7 (alpha)",18849.5,0.000905639400998965,0.000107855414597736,NA,0.000694246672849767,0.00111703212914816,2021-08-10,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18849.5,2.50678728903531e-08,3.06141182645792e-08,NA,-3.4934696326672e-08,8.50704421073781e-08,2021-08-10,"B.1.351 (beta)"
"P.1 (gamma)",18849.5,9.98550573250581e-06,4.45754207212859e-06,NA,1.24888381156172e-06,1.87221276534499e-05,2021-08-10,"P.1 (gamma)"
"C.37 (lambda)",18849.5,0.000829833488579589,0.00102409318112807,NA,-0.00117735226324449,0.00283701924040367,2021-08-10,"C.37 (lambda)"
"B.1.617.2 (delta)",18849.5,0.996246169952341,0.00108495267283366,NA,0.994119701788656,0.998372638116025,2021-08-10,"B.1.617.2 (delta)"
"other",18849.5,0.00200834658447543,0.000248865273234163,NA,0.00152057961193375,0.00249611355701711,2021-08-10,"other"
"B.1.1.7 (alpha)",18850.5,0.000776197940033657,9.44489936542836e-05,NA,0.000591081314095209,0.000961314565972105,2021-08-11,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18850.5,2.02134626506674e-08,2.49836007228842e-08,NA,-2.87534949703145e-08,6.91804202716492e-08,2021-08-11,"B.1.351 (beta)"
"P.1 (gamma)",18850.5,8.49642034485687e-06,3.85000292317675e-06,NA,9.50553275056511e-07,1.60422874146572e-05,2021-08-11,"P.1 (gamma)"
"C.37 (lambda)",18850.5,0.000807751198981069,0.00102164715479321,NA,-0.00119464042932144,0.00281014282728358,2021-08-11,"C.37 (lambda)"
"B.1.617.2 (delta)",18850.5,0.996621526185069,0.00107209003722963,NA,0.994520268323915,0.998722784046223,2021-08-11,"B.1.617.2 (delta)"
"other",18850.5,0.0017860080421089,0.000225949462495109,NA,0.00134315523329231,0.0022288608509255,2021-08-11,"other"
"B.1.1.7 (alpha)",18851.5,0.000665228006601981,8.26685170761334e-05,NA,0.000503200690477425,0.000827255322726537,2021-08-12,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18851.5,1.62983939515884e-08,2.03849047769332e-08,NA,-2.36552852394792e-08,5.62520731426561e-08,2021-08-12,"B.1.351 (beta)"
"P.1 (gamma)",18851.5,7.22907577879405e-06,3.32442611318531e-06,NA,7.13320327686361e-07,1.37448312299017e-05,2021-08-12,"P.1 (gamma)"
"C.37 (lambda)",18851.5,0.000786221883562115,0.00101860261008005,NA,-0.00121020254675328,0.00278264631387751,2021-08-12,"C.37 (lambda)"
"B.1.617.2 (delta)",18851.5,0.996953090734095,0.00106044583435233,NA,0.994874655091209,0.999031526376981,2021-08-12,"B.1.617.2 (delta)"
"other",18851.5,0.00158821400156826,0.000205051570564426,NA,0.00118632030828862,0.00199010769484791,2021-08-12,"other"
"B.1.1.7 (alpha)",18852.5,0.000570100972454273,7.23237339695248e-05,NA,0.000428349058646549,0.000711852886261998,2021-08-13,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18852.5,1.31411121947063e-08,1.6629777644149e-08,NA,-1.94526530587351e-08,4.57348774481477e-08,2021-08-13,"B.1.351 (beta)"
"P.1 (gamma)",18852.5,6.15053340850845e-06,2.86990199582708e-06,NA,5.25628857527759e-07,1.17754379594891e-05,2021-08-13,"P.1 (gamma)"
"C.37 (lambda)",18852.5,0.000765236825889566,0.00101499282775941,NA,-0.00122411256108535,0.00275458621286448,2021-08-13,"C.37 (lambda)"
"B.1.617.2 (delta)",18852.5,0.997246228154939,0.0010497398662992,NA,0.995188775823857,0.999303680486021,2021-08-13,"B.1.617.2 (delta)"
"other",18852.5,0.00141227037219635,0.000186006815454081,NA,0.00104770371302736,0.00177683703136534,2021-08-13,"other"
"B.1.1.7 (alpha)",18853.5,0.000488560459345158,6.3245415522072e-05,NA,0.000364601722734627,0.00061251919595569,2021-08-14,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18853.5,1.05950915110311e-08,1.3564121546116e-08,NA,-1.59900982012801e-08,3.71802812233423e-08,2021-08-14,"B.1.351 (beta)"
"P.1 (gamma)",18853.5,5.23272682786737e-06,2.47694610779854e-06,NA,3.78001664935571e-07,1.00874519907992e-05,2021-08-14,"P.1 (gamma)"
"C.37 (lambda)",18853.5,0.000744786630817561,0.00101084980548203,NA,-0.00123644258170655,0.00272601584334167,2021-08-14,"C.37 (lambda)"
"B.1.617.2 (delta)",18853.5,0.99750563424119,0.00103974203110553,NA,0.995467777307011,0.999543491175369,2021-08-14,"B.1.617.2 (delta)"
"other",18853.5,0.00125577534672802,0.000168661938122022,NA,0.000925204022446132,0.0015863466710099,2021-08-14,"other"
"B.1.1.7 (alpha)",18854.5,0.000418670080958792,5.52832646486549e-05,NA,0.000310316873299632,0.000527023288617952,2021-08-15,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18854.5,8.54209463724784e-09,1.1061842069469e-08,NA,-1.31387174215814e-08,3.02229066960771e-08,2021-08-15,"B.1.351 (beta)"
"P.1 (gamma)",18854.5,4.45174646091022e-06,2.13731813628386e-06,NA,2.62679890289588e-07,8.64081303153085e-06,2021-08-15,"P.1 (gamma)"
"C.37 (lambda)",18854.5,0.000724861378385479,0.00100620428528382,NA,-0.00124726278186067,0.00269698553863162,2021-08-15,"C.37 (lambda)"
"B.1.617.2 (delta)",18854.5,0.997735419792501,0.00103026498046569,NA,0.995716137536255,0.999754702048747,2021-08-15,"B.1.617.2 (delta)"
"other",18854.5,0.00111658845959926,0.000152874715427833,NA,0.000816959523213896,0.00141621739598462,2021-08-15,"other"
"B.1.1.7 (alpha)",18855.5,0.000358768405414304,4.83039867137805e-05,NA,0.000264094331145593,0.000453442479683015,2021-08-16,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18855.5,6.88672431601195e-09,9.01979348082763e-09,NA,-1.07917460543994e-08,2.45651946864233e-08,2021-08-16,"B.1.351 (beta)"
"P.1 (gamma)",18855.5,3.78722784676467e-06,1.84386284589755e-06,NA,1.73323076373946e-07,7.40113261715539e-06,2021-08-16,"P.1 (gamma)"
"C.37 (lambda)",18855.5,0.000705450753463771,0.0010010857850853,NA,-0.00125664133073843,0.00266754283766597,2021-08-16,"C.37 (lambda)"
"B.1.617.2 (delta)",18855.5,0.997939183980079,0.00102115746718081,NA,0.995937752121861,0.999940615838298,2021-08-16,"B.1.617.2 (delta)"
"other",18855.5,0.000992802746471462,0.000138513431477187,NA,0.000721321409401118,0.00126428408354181,2021-08-16,"other"
"B.1.1.7 (alpha)",18856.5,0.000307430170146274,4.21895194508479e-05,NA,0.00022474023149756,0.000390120108794988,2021-08-17,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18856.5,5.5520203401234e-09,7.35362816343021e-09,NA,-8.86082601589924e-09,1.9964866696146e-08,2021-08-17,"B.1.351 (beta)"
"P.1 (gamma)",18856.5,3.22182892939585e-06,1.59037052276148e-06,NA,1.0475998270922e-07,6.33889787608249e-06,2021-08-17,"P.1 (gamma)"
"C.37 (lambda)",18856.5,0.00068654415474803,0.000995522632872012,NA,-0.0012646443514756,0.00263773266097166,2021-08-17,"C.37 (lambda)"
"B.1.617.2 (delta)",18856.5,0.998120078559503,0.00101229845693624,NA,0.996136010042303,1.0001041470767,2021-08-17,"B.1.617.2 (delta)"
"other",18856.5,0.000882719734652774,0.000125456323913334,NA,0.000636829858149847,0.0011286096111557,2021-08-17,"other"
"B.1.1.7 (alpha)",18857.5,0.000263432903159017,3.68354171601034e-05,NA,0.000191236812169706,0.000335628994148328,2021-08-18,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18857.5,4.47590269536408e-09,5.99439051856657e-09,NA,-7.27288683029478e-09,1.62246922210229e-08,2021-08-18,"B.1.351 (beta)"
"P.1 (gamma)",18857.5,2.74078366499646e-06,1.37145471422685e-06,NA,5.27818186841736e-08,5.42878551130875e-06,2021-08-18,"P.1 (gamma)"
"C.37 (lambda)",18857.5,0.000668130786185569,0.000989542002545664,NA,-0.00127133589999357,0.00260759747236471,2021-08-18,"C.37 (lambda)"
"B.1.617.2 (delta)",18857.5,0.998280864043341,0.00100359201009461,NA,0.996313859848383,1.0002478682383,2021-08-18,"B.1.617.2 (delta)"
"other",18857.5,0.000784827007746781,0.0001135910183686,NA,0.000562192702777097,0.00100746131271646,2021-08-18,"other"
"B.1.1.7 (alpha)",18858.5,0.000225728213458367,3.21493821844476e-05,NA,0.000162716582251636,0.000288739844665098,2021-08-19,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18858.5,3.60829900249851e-09,4.88572333694175e-09,NA,-5.96754277633417e-09,1.31841407813312e-08,2021-08-19,"B.1.351 (beta)"
"P.1 (gamma)",18858.5,2.3315209993809e-06,1.18244525653815e-06,NA,1.39708828759039e-08,4.6490711158859e-06,2021-08-19,"P.1 (gamma)"
"C.37 (lambda)",18858.5,0.000650199733472045,0.000983169950675905,NA,-0.00127677796053475,0.00257717742747884,2021-08-19,"C.37 (lambda)"
"B.1.617.2 (delta)",18858.5,0.998423958820177,0.000994962895577638,NA,0.996473867378891,1.00037405026146,2021-08-19,"B.1.617.2 (delta)"
"other",18858.5,0.000697778103594607,0.000102813961493759,NA,0.000496266441958952,0.000899289765230262,2021-08-19,"other"
"B.1.1.7 (alpha)",18859.5,0.000193417109770781,2.80499353185372e-05,NA,0.00013844024677777,0.000248393972763792,2021-08-20,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18859.5,2.90882516466218e-09,3.98157765595233e-09,NA,-4.8949236426538e-09,1.07125739719782e-08,2021-08-20,"B.1.351 (beta)"
"P.1 (gamma)",18859.5,1.98333978719514e-06,1.01929478562745e-06,NA,-1.44412822641318e-08,3.98112085665441e-06,2021-08-20,"P.1 (gamma)"
"C.37 (lambda)",18859.5,0.000632740027870608,0.000976431453570419,NA,-0.00128103045449951,0.00254651051024072,2021-08-20,"C.37 (lambda)"
"B.1.617.2 (delta)",18859.5,0.998551482092364,0.000986352874252893,NA,0.996618265982781,1.00048469820195,2021-08-20,"B.1.617.2 (delta)"
"other",18859.5,0.000620374521382209,9.30298606620425e-05,NA,0.000438039344997826,0.000802709697766592,2021-08-20,"other"
"B.1.1.7 (alpha)",18860.5,0.000165728791489508,2.44652160266975e-05,NA,0.000117777849203189,0.000213679733775828,2021-08-21,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18860.5,2.34491307504525e-09,3.24433622160774e-09,NA,-4.01386907304468e-09,8.70369522313517e-09,2021-08-21,"B.1.351 (beta)"
"P.1 (gamma)",18860.5,1.68713154685631e-06,8.78497115919281e-07,NA,-3.46911608677907e-08,3.40895425458041e-06,2021-08-21,"P.1 (gamma)"
"C.37 (lambda)",18860.5,0.000615740699274686,0.00096935044422871,NA,-0.00128415125981149,0.00251563265836086,2021-08-21,"C.37 (lambda)"
"B.1.617.2 (delta)",18860.5,0.998665291401853,0.000977717577907251,NA,0.996749000162103,1.0005815826416,2021-08-21,"B.1.617.2 (delta)"
"other",18860.5,0.000551549630923184,8.41511365285065e-05,NA,0.000386616434069199,0.00071648282777717,2021-08-21,"other"
"B.1.1.7 (alpha)",18861.5,0.000142002430207415,2.13319029894822e-05,NA,0.000100192668626328,0.000183812191788503,2021-08-22,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18861.5,1.89029948973544e-09,2.64327650401564e-09,NA,-3.29042725931617e-09,7.07102623878704e-09,2021-08-22,"B.1.351 (beta)"
"P.1 (gamma)",18861.5,1.43514409181566e-06,7.57016047325198e-07,NA,-4.85800966605977e-08,2.91886828029192e-06,2021-08-22,"P.1 (gamma)"
"C.37 (lambda)",18861.5,0.00059919082015157,0.000961949848860181,NA,-0.00128619623854813,0.00248457787885127,2021-08-22,"C.37 (lambda)"
"B.1.617.2 (delta)",18861.5,0.998767015421171,0.00096902390735801,NA,0.996867763462591,1.00066626737975,2021-08-22,"B.1.617.2 (delta)"
"other",18861.5,0.000490354294078891,7.60973930532746e-05,NA,0.000341206144377084,0.000639502443780697,2021-08-22,"other"
"B.1.1.7 (alpha)",18862.5,0.000121671525262667,1.85942454564876e-05,NA,8.52274738482542e-05,0.000158115576677081,2021-08-23,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18862.5,1.52380659197071e-09,2.15331231314224e-09,NA,-2.69660798925471e-09,5.74422117319612e-09,2021-08-23,"B.1.351 (beta)"
"P.1 (gamma)",18862.5,1.2207800705624e-06,6.52223321105838e-07,NA,-5.75541486821436e-08,2.49911428980695e-06,2021-08-23,"P.1 (gamma)"
"C.37 (lambda)",18862.5,0.000583079541760483,0.000954251622736184,NA,-0.00128721927099134,0.00245337835451231,2021-08-23,"C.37 (lambda)"
"B.1.617.2 (delta)",18862.5,0.998858082604416,0.000960247876134502,NA,0.996976031350961,1.00074013385787,2021-08-23,"B.1.617.2 (delta)"
"other",18862.5,0.000435944024683836,6.87949083151802e-05,NA,0.000301108482066348,0.000570779567301324,2021-08-23,"other"
"B.1.1.7 (alpha)",18863.5,0.000104250473450256,1.62031960672809e-05,NA,7.24927927239443e-05,0.000136008154176568,2021-08-24,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18863.5,1.22835808035428e-09,1.75396388369556e-09,NA,-2.20934796187301e-09,4.66606412258158e-09,2021-08-24,"B.1.351 (beta)"
"P.1 (gamma)",18863.5,1.03842530368699e-06,5.61844591126314e-07,NA,-6.27698598292161e-08,2.1396204672032e-06,2021-08-24,"P.1 (gamma)"
"C.37 (lambda)",18863.5,0.000567396123830997,0.000946276785214789,NA,-0.00128727229459633,0.00242206454225833,2021-08-24,"C.37 (lambda)"
"B.1.617.2 (delta)",18863.5,0.998939746220087,0.000951372832073272,NA,0.997075089733353,1.00080440270682,2021-08-24,"B.1.617.2 (delta)"
"other",18863.5,0.000387567528970551,6.21761484038874e-05,NA,0.000265704517401514,0.000509430540539588,2021-08-24,"other"
"B.1.1.7 (alpha)",18864.5,8.93230423889736e-05,1.41156361451798e-05,NA,6.16569039255494e-05,0.000116989180852398,2021-08-25,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18864.5,9.90185388451979e-10,1.42851522898302e-09,NA,-1.80965301172172e-09,3.79002378862568e-09,2021-08-25,"B.1.351 (beta)"
"P.1 (gamma)",18864.5,8.83302543473257e-07,4.83912408742017e-07,NA,-6.51483493331227e-08,1.83175343627964e-06,2021-08-25,"P.1 (gamma)"
"C.37 (lambda)",18864.5,0.000552129958709964,0.000938045453829734,NA,-0.00128640534665784,0.00239066526407777,2021-08-25,"C.37 (lambda)"
"B.1.617.2 (delta)",18864.5,0.999013106222982,0.000942387996483963,NA,0.997166059690411,1.00086015275555,2021-08-25,"B.1.617.2 (delta)"
"other",18864.5,0.000344556483190002,5.61793058436385e-05,NA,0.00023444706706001,0.000454665899319994,2021-08-25,"other"
"B.1.1.7 (alpha)",18865.5,7.65324798546541e-05,1.22936849176874e-05,NA,5.24373001787037e-05,0.000100627659530605,2021-08-26,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18865.5,7.98187363105695e-10,1.1633249259846e-09,NA,-1.48188759414185e-09,3.07826232035324e-09,2021-08-26,"B.1.351 (beta)"
"P.1 (gamma)",18865.5,7.51346915299233e-07,4.16725337884169e-07,NA,-6.54197383990224e-08,1.56811356899749e-06,2021-08-26,"P.1 (gamma)"
"C.37 (lambda)",18865.5,0.000537270590833821,0.000929576877375263,NA,-0.0012846666096829,0.00235920779135054,2021-08-26,"C.37 (lambda)"
"B.1.617.2 (delta)",18865.5,0.999079128365385,0.000933287268238516,NA,0.997249918932407,1.00090833779836,2021-08-26,"B.1.617.2 (delta)"
"other",18865.5,0.000306316418824287,5.07478633361884e-05,NA,0.000206852434392997,0.000405780403255577,2021-08-26,"other"
"B.1.1.7 (alpha)",18866.5,6.55730284915641e-05,1.07040846325687e-05,NA,4.45934081242609e-05,8.65526488588673e-05,2021-08-27,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18866.5,6.43413782087233e-10,9.4726255733598e-10,NA,-1.2131867141946e-09,2.50001427836906e-09,2021-08-27,"B.1.351 (beta)"
"P.1 (gamma)",18866.5,6.39099844297125e-07,3.58812422760804e-07,NA,-6.41595815196103e-08,1.34235927011386e-06,2021-08-27,"P.1 (gamma)"
"C.37 (lambda)",18866.5,0.000522807732254174,0.000920889467948841,NA,-0.00128210245866781,0.00232771792317615,2021-08-27,"C.37 (lambda)"
"B.1.617.2 (delta)",18866.5,0.999138660897538,0.000924068247590722,NA,0.997327520413003,1.00094980138207,2021-08-27,"B.1.617.2 (delta)"
"other",18866.5,0.000272318598458563,4.58301830851825e-05,NA,0.000182493090206729,0.000362144106710398,2021-08-27,"other"
"B.1.1.7 (alpha)",18867.5,5.61826474107849e-05,9.31765408953859e-06,NA,3.79203809748869e-05,7.44449138466829e-05,2021-08-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18867.5,5.18648794403668e-10,7.71248025310497e-10,NA,-9.92969558352541e-10,2.03026714715988e-09,2021-08-28,"B.1.351 (beta)"
"P.1 (gamma)",18867.5,5.4361873735452e-07,3.08902324915748e-07,NA,-6.1818694221035e-08,1.14905616893007e-06,2021-08-28,"P.1 (gamma)"
