"variant2","collection_date_num","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","variant"
"B.1.351 (beta)",18770.5,0.00243833172729997,0.00051394893503749,NA,0.00143101032473378,0.00344565312986617,2021-05-23,"B.1.351 (beta)"
"P.1 (gamma)",18770.5,0.0176121554179475,0.00129217581955071,NA,0.0150795373499346,0.0201447734859604,2021-05-23,"P.1 (gamma)"
"C.37 (lambda)",18770.5,0.001,6.25840722840504e-05,NA,0.001,0.001,2021-05-23,"C.37 (lambda)"
"B.1.617.2 (delta)",18770.5,0.0105816389230282,0.000885038547692008,NA,0.0088469952446222,0.0123162826014341,2021-05-23,"B.1.617.2 (delta)"
"other",18770.5,0.00793818182811943,0.000573095089756675,NA,0.0068149360924796,0.00906142756375926,2021-05-23,"other"
"B.1.1.7 (alpha)",18771.5,0.960011669297426,0.0017591930593599,NA,0.956563714259228,0.963459624335624,2021-05-24,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18771.5,0.00230302064165903,0.000504653555923418,NA,0.00131391784737906,0.003292123435939,2021-05-24,"B.1.351 (beta)"
"P.1 (gamma)",18771.5,0.0175485414101279,0.00128868555015306,NA,0.0150227641444307,0.020074318675825,2021-05-24,"P.1 (gamma)"
"C.37 (lambda)",18771.5,0.001,6.95394849556544e-05,NA,0.001,0.001,2021-05-24,"C.37 (lambda)"
"B.1.617.2 (delta)",18771.5,0.011915006640486,0.000966670454823332,NA,0.0100203673641133,0.0138096459168587,2021-05-24,"B.1.617.2 (delta)"
"other",18771.5,0.00819699020874185,0.000589592548646067,NA,0.00704141004784238,0.00935257036964133,2021-05-24,"other"
"B.1.1.7 (alpha)",18772.5,0.958413173938256,0.00180947416100946,NA,0.954866669751722,0.96195967812479,2021-05-25,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18772.5,0.00217382710015225,0.000495039790565024,NA,0.00120356693973056,0.00314408726057395,2021-05-25,"B.1.351 (beta)"
"P.1 (gamma)",18772.5,0.0174787629667993,0.00128687953741152,NA,0.0149565254210312,0.0200010005125675,2021-05-25,"P.1 (gamma)"
"C.37 (lambda)",18772.5,0.001,7.68837186138013e-05,NA,0.001,0.001,2021-05-25,"C.37 (lambda)"
"B.1.617.2 (delta)",18772.5,0.0134291462747544,0.00105752405283043,NA,0.0113564372184219,0.0155018553310868,2021-05-25,"B.1.617.2 (delta)"
"other",18772.5,0.00847533296430032,0.000607674277336067,NA,0.00728431326639023,0.00966635266221042,2021-05-25,"other"
"B.1.1.7 (alpha)",18773.5,0.956588017965842,0.00187042518010276,NA,0.952922051977064,0.96025398395462,2021-05-26,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18773.5,0.00205053094221662,0.000485099096896102,NA,0.00109975418336735,0.00300130770106589,2021-05-26,"B.1.351 (beta)"
"P.1 (gamma)",18773.5,0.017402470302126,0.00128697727199048,NA,0.0148800412001031,0.019924899404149,2021-05-26,"P.1 (gamma)"
"C.37 (lambda)",18773.5,0.001,8.45949081411777e-05,NA,0.001,0.001,2021-05-26,"C.37 (lambda)"
"B.1.617.2 (delta)",18773.5,0.0151492792272265,0.00115854366497473,NA,0.012878575369359,0.017419983085094,2021-05-26,"B.1.617.2 (delta)"
"other",18773.5,0.00877407444053125,0.000627467997742839,NA,0.00754425976350383,0.0100038891175587,2021-05-26,"other"
"B.1.1.7 (alpha)",18774.5,0.954507126730103,0.00194335361735405,NA,0.950698223630864,0.958316029829343,2021-05-27,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18774.5,0.00193291218481965,0.000474828273966855,NA,0.0010022658690033,0.002863558500636,2021-05-27,"B.1.351 (beta)"
"P.1 (gamma)",18774.5,0.0173192592431894,0.00128917076368129,NA,0.014792530976452,0.0198459875099267,2021-05-27,"P.1 (gamma)"
"C.37 (lambda)",18774.5,0.001,9.26529987754147e-05,NA,0.001,0.001,2021-05-27,"C.37 (lambda)"
"B.1.617.2 (delta)",18774.5,0.0171040889880054,0.00127072485090243,NA,0.0146135140459766,0.0195946639300342,2021-05-27,"B.1.617.2 (delta)"
"other",18774.5,0.00909409616326322,0.000649112995149674,NA,0.00782185807087294,0.0103663342556535,2021-05-27,"other"
"B.1.1.7 (alpha)",18775.5,0.952137575401608,0.00202957430362444,NA,0.948159682862556,0.956115467940659,2021-05-28,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18775.5,0.00182075173720479,0.000464228615485396,NA,0.001,0.00273062310414906,2021-05-28,"B.1.351 (beta)"
"P.1 (gamma)",18775.5,0.0172286650294022,0.00129361710229968,NA,0.0146932220991097,0.0197641079596946,2021-05-28,"P.1 (gamma)"
"C.37 (lambda)",18775.5,0.001,0.000101044622294192,NA,0.001,0.001,2021-05-28,"C.37 (lambda)"
"B.1.617.2 (delta)",18775.5,0.019326149373853,0.00139510468539693,NA,0.016591794435812,0.0220605043118941,2021-05-28,"B.1.617.2 (delta)"
"other",18775.5,0.00943628343063078,0.000672760120999145,NA,0.00811769782323764,0.0107548690380239,2021-05-28,"other"
"B.1.1.7 (alpha)",18776.5,0.949442148019915,0.00213038241705188,NA,0.945266675209196,0.953617620830634,2021-05-29,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18776.5,0.00171383208016293,0.000453305115247043,NA,0.001,0.00260229378005492,2021-05-29,"B.1.351 (beta)"
"P.1 (gamma)",18776.5,0.0171301557735728,0.0013004312759759,NA,0.0145813573082906,0.019678954238855,2021-05-29,"P.1 (gamma)"
"C.37 (lambda)",18776.5,0.001,0.000109769545590541,NA,0.001,0.001,2021-05-29,"C.37 (lambda)"
"B.1.617.2 (delta)",18776.5,0.0218523873322776,0.00153274777285967,NA,0.0188482569000887,0.0248565177644665,2021-05-29,"B.1.617.2 (delta)"
"other",18776.5,0.00980150832779058,0.000698571484499407,NA,0.00843233337754506,0.0111706832780361,2021-05-29,"other"
"B.1.1.7 (alpha)",18777.5,0.946378870790154,0.00224702523516991,NA,0.941974782256868,0.950782959323439,2021-05-30,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18777.5,0.00161193791734317,0.000442065736858078,NA,0.001,0.00247837084038417,2021-05-30,"B.1.351 (beta)"
"P.1 (gamma)",18777.5,0.0170231256923371,0.0013096796025,NA,0.0144562008401504,0.0195900505445238,2021-05-30,"P.1 (gamma)"
"C.37 (lambda)",18777.5,0.001,0.000118848754334529,NA,0.001,0.001,2021-05-30,"C.37 (lambda)"
"B.1.617.2 (delta)",18777.5,0.0247245762027843,0.00168472705521555,NA,0.0214225718507816,0.028026580554787,2021-05-30,"B.1.617.2 (delta)"
"other",18777.5,0.0101906084438839,0.000726719737812247,NA,0.00876626393091752,0.0116149529568503,2021-05-30,"other"
"B.1.1.7 (alpha)",18778.5,0.942900527685772,0.00238067264922535,NA,0.93823449503431,0.947566560337233,2021-05-31,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18778.5,0.00151485680712782,0.000430520757374288,NA,0.001,0.00235866198617833,2021-05-31,"B.1.351 (beta)"
"P.1 (gamma)",18778.5,0.016906888270445,0.00132137409305327,NA,0.0143170426379563,0.0194967339029337,2021-05-31,"P.1 (gamma)"
"C.37 (lambda)",18778.5,0.001,0.000128334006810423,NA,0.001,0.001,2021-05-31,"C.37 (lambda)"
"B.1.617.2 (delta)",18778.5,0.027989852087393,0.00185209839066212,NA,0.0243598059458706,0.0316198982289154,2021-05-31,"B.1.617.2 (delta)"
"other",18778.5,0.0106043604846172,0.000757386842739855,NA,0.00911990955048258,0.0120888114187518,2021-05-31,"other"
"B.1.1.7 (alpha)",18779.5,0.93895417076459,0.00253238562162039,NA,0.933990786151247,0.943917555377933,2021-06-01,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18779.5,0.00142237978458879,0.000418682192618969,NA,0.001,0.00224298180309023,2021-06-01,"B.1.351 (beta)"
"P.1 (gamma)",18779.5,0.0167806695969052,0.00133546798852218,NA,0.0141632004368956,0.0193981387569148,2021-06-01,"P.1 (gamma)"
"C.37 (lambda)",18779.5,0.001,0.000138318309996937,NA,0.001,0.001,2021-06-01,"C.37 (lambda)"
"B.1.617.2 (delta)",18779.5,0.0317012416549033,0.00203586785288345,NA,0.0277110139859688,0.0356914693238377,2021-06-01,"B.1.617.2 (delta)"
"other",18779.5,0.011043447897447,0.000790762188968135,NA,0.00949358248673342,0.0125933133081606,2021-06-01,"other"
"B.1.1.7 (alpha)",18780.5,0.934480643236451,0.00270308102624878,NA,0.92918270177771,0.939778584695192,2021-06-02,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18780.5,0.00133430198394471,0.00040656331086144,NA,0.001,0.0021311514306685,2021-06-02,"B.1.351 (beta)"
"P.1 (gamma)",18780.5,0.0166436022041952,0.00135185259896489,NA,0.0139940197978172,0.0192931846105733,2021-06-02,"P.1 (gamma)"
"C.37 (lambda)",18780.5,0.001,0.000148946205880094,NA,0.001,0.001,2021-06-02,"C.37 (lambda)"
"B.1.617.2 (delta)",18780.5,0.0359181840552938,0.00223695075891575,NA,0.0315338411326294,0.0403025269779582,2021-06-02,"B.1.617.2 (delta)"
"other",18780.5,0.0115084215721238,0.000827039915783857,NA,0.00988745312341043,0.0131293900208372,2021-06-02,"other"
"B.1.1.7 (alpha)",18781.5,0.929414140445925,0.00289349091799588,NA,0.923743002457059,0.935085278434791,2021-06-03,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18781.5,0.00125042327264666,0.000394178241059306,NA,0.001,0.00202299842861225,2021-06-03,"B.1.351 (beta)"
"P.1 (gamma)",18781.5,0.0164947198573137,0.00137035545711916,NA,0.0138088725153422,0.0191805671992852,2021-06-03,"P.1 (gamma)"
"C.37 (lambda)",18781.5,0.001,0.000160422046575097,NA,0.001,0.001,2021-06-03,"C.37 (lambda)"
"B.1.617.2 (delta)",18781.5,0.0407070224198502,0.00245612162734891,NA,0.0358931124885964,0.0455209323511039,2021-06-03,"B.1.617.2 (delta)"
"other",18781.5,0.0119996526646121,0.000866415272009202,NA,0.0103015099358186,0.0136977953934056,2021-06-03,"other"
"B.1.1.7 (alpha)",18782.5,0.923681842727881,0.00310411439057765,NA,0.917597890318457,0.929765795137306,2021-06-04,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18782.5,0.00117054890858013,0.000381541681815913,NA,0.001,0.00191835686354016,2021-06-04,"B.1.351 (beta)"
"P.1 (gamma)",18782.5,0.0163329538791463,0.00139073969105493,NA,0.0136071541728083,0.0190587535854843,2021-06-04,"P.1 (gamma)"
"C.37 (lambda)",18782.5,0.001,0.00017301373965831,NA,0.001,0.001,2021-06-04,"C.37 (lambda)"
"B.1.617.2 (delta)",18782.5,0.0461414314679888,0.00269395465502471,NA,0.0408613773681564,0.0514214855678213,2021-06-04,"B.1.617.2 (delta)"
"other",18782.5,0.012517276640967,0.000909079834708948,NA,0.0107355129058658,0.0142990403760682,2021-06-04,"other"
"B.1.1.7 (alpha)",18783.5,0.917203664643368,0.00333516085902636,NA,0.910666869477029,0.923740459809707,2021-06-05,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18783.5,0.00109449023166844,0.000368668717376318,NA,0.001,0.00181706763995259,2021-06-05,"B.1.351 (beta)"
"P.1 (gamma)",18783.5,0.0161571317624529,0.00141270445080692,NA,0.0133882819180719,0.0189259816068339,2021-06-05,"P.1 (gamma)"
"C.37 (lambda)",18783.5,0.001,0.000187049081332459,NA,0.001,0.001,2021-06-05,"C.37 (lambda)"
"B.1.617.2 (delta)",18783.5,0.0523027369144333,0.00295075495441664,NA,0.0465193634765735,0.058086110352293,2021-06-05,"B.1.617.2 (delta)"
"other",18783.5,0.0130611277810121,0.000955215399124773,NA,0.0111889400012495,0.0149333155607748,2021-06-05,"other"
"B.1.1.7 (alpha)",18784.5,0.909892177329097,0.00358648483014482,NA,0.902862796230914,0.91692155842728,2021-06-06,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18784.5,0.00102206540011161,0.000355574747139871,NA,0.001,0.00171897909831769,2021-06-06,"B.1.351 (beta)"
"P.1 (gamma)",18784.5,0.0159659790037406,0.00143588620367714,NA,0.0131516937586355,0.0187802642488458,2021-06-06,"P.1 (gamma)"
"C.37 (lambda)",18784.5,0.001,0.000202902193646785,NA,0.001,0.001,2021-06-06,"C.37 (lambda)"
"B.1.617.2 (delta)",18784.5,0.0592800697107131,0.00322648179513319,NA,0.0529562815954779,0.0656038578259483,2021-06-06,"B.1.617.2 (delta)"
"other",18784.5,0.0136306636593615,0.00100498635481856,NA,0.011660926598963,0.0156004007197601,2021-06-06,"other"
"B.1.1.7 (alpha)",18785.5,0.901652774244356,0.00385751395668504,NA,0.894092185819393,0.909213362669319,2021-06-07,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18785.5,0.001,0.000342275535011826,NA,0.001,0.00162394790064491,2021-06-07,"B.1.351 (beta)"
"P.1 (gamma)",18785.5,0.0157581252925924,0.00145986074768213,NA,0.0128968508046917,0.018619399780493,2021-06-07,"P.1 (gamma)"
"C.37 (lambda)",18785.5,0.001,0.000220969049680223,NA,0.001,0.001,2021-06-07,"C.37 (lambda)"
"B.1.617.2 (delta)",18785.5,0.0671702839708953,0.00352066652003916,NA,0.0602699043900426,0.074070663551748,2021-06-07,"B.1.617.2 (delta)"
"other",18785.5,0.0142248795812495,0.0010585303824866,NA,0.0121501981550343,0.0162995610074646,2021-06-07,"other"
"B.1.1.7 (alpha)",18786.5,0.892384164711166,0.00414717435504414,NA,0.884255852337671,0.90051247708466,2021-06-08,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18786.5,0.001,0.000328787384089276,NA,0.001,0.00153184021837816,2021-06-08,"B.1.351 (beta)"
"P.1 (gamma)",18786.5,0.015532116387014,0.00148414587779351,NA,0.0126232439187352,0.0184409888552929,2021-06-08,"P.1 (gamma)"
"C.37 (lambda)",18786.5,0.001,0.000241633442245502,NA,0.001,0.001,2021-06-08,"C.37 (lambda)"
"B.1.617.2 (delta)",18786.5,0.0760775524419511,0.00383232971663539,NA,0.0685663242204632,0.0835887806634391,2021-06-08,"B.1.617.2 (delta)"
"other",18786.5,0.0148422136465566,0.00111594735067198,NA,0.0126549970305966,0.0170294302625165,2021-06-08,"other"
"B.1.1.7 (alpha)",18787.5,0.881979292974621,0.00445381973189378,NA,0.873249966706476,0.890708619242767,2021-06-09,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18787.5,0.001,0.000315127440243566,NA,0.001,0.00144253322760689,2021-06-09,"B.1.351 (beta)"
"P.1 (gamma)",18787.5,0.0152864331770067,0.0015082047631265,NA,0.0123304061599669,0.0182424601940464,2021-06-09,"P.1 (gamma)"
"C.37 (lambda)",18787.5,0.001,0.0002652272113795,NA,0.001,0.001,2021-06-09,"C.37 (lambda)"
"B.1.617.2 (delta)",18787.5,0.0861125388885574,0.00415990461776653,NA,0.0779592756586131,0.0942658021185016,2021-06-09,"B.1.617.2 (delta)"
"other",18787.5,0.0154804441021742,0.0011772863719331,NA,0.0131730052136955,0.0177878829906529,2021-06-09,"other"
"B.1.1.7 (alpha)",18788.5,0.870326790960673,0.00477517367344525,NA,0.860967622540797,0.87968595938055,2021-06-10,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18788.5,0.001,0.000301314124621341,NA,0.001,0.00135591690099027,2021-06-10,"B.1.351 (beta)"
"P.1 (gamma)",18788.5,0.0150195195489548,0.00153145023840885,NA,0.0120179322375581,0.0180211068603514,2021-06-10,"P.1 (gamma)"
"C.37 (lambda)",18788.5,0.001,0.000291989962537695,NA,0.001,0.001,2021-06-10,"C.37 (lambda)"
"B.1.617.2 (delta)",18788.5,0.0973910348500863,0.00450117647776578,NA,0.0885688910656065,0.106213178634566,2021-06-10,"B.1.617.2 (delta)"
"other",18788.5,0.016136581967158,0.00124253110553551,NA,0.0137012657506377,0.0185718981836784,2021-06-10,"other"
"B.1.1.7 (alpha)",18789.5,0.857313077467693,0.00510829722797433,NA,0.847300998878538,0.867325156056849,2021-06-11,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18789.5,0.001,0.000287367689405718,NA,0.001,0.00127189606297772,2021-06-11,"B.1.351 (beta)"
"P.1 (gamma)",18789.5,0.0147298206630048,0.00155325036057678,NA,0.0116855058973005,0.0177741354287092,2021-06-11,"P.1 (gamma)"
"C.37 (lambda)",18789.5,0.001,0.0003220332077962,NA,0.001,0.00104090409749146,2021-06-11,"C.37 (lambda)"
"B.1.617.2 (delta)",18789.5,0.110031941918647,0.0048532505447687,NA,0.100519745642951,0.119544138194343,2021-06-11,"B.1.617.2 (delta)"
"other",18789.5,0.0168067636008478,0.00131158357986821,NA,0.014236107021592,0.0193774201801036,2021-06-11,"other"
"B.1.1.7 (alpha)",18790.5,0.842825211212344,0.0054495961581711,NA,0.83214419901204,0.853506223412647,2021-06-12,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18790.5,0.001,0.00027331088286128,NA,0.001,0.00119039264376519,2021-06-12,"B.1.351 (beta)"
"P.1 (gamma)",18790.5,0.0144158330810632,0.00157293571017417,NA,0.0113329357391249,0.0174987304230015,2021-06-12,"P.1 (gamma)"
"C.37 (lambda)",18790.5,0.001,0.000355312183106667,NA,0.001,0.0011600076851496,2021-06-12,"C.37 (lambda)"
"B.1.617.2 (delta)",18790.5,0.124154484035711,0.00521256369221126,NA,0.113938046931855,0.134370921139566,2021-06-12,"B.1.617.2 (delta)"
"other",18790.5,0.0174861499111161,0.00138424706105582,NA,0.0147730755257413,0.0201992242964909,2021-06-12,"other"
"B.1.1.7 (alpha)",18791.5,0.826754585126194,0.00579488315899084,NA,0.815396822839954,0.838112347412434,2021-06-13,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18791.5,0.001,0.00025916969839342,NA,0.001,0.00111134802757674,2021-06-13,"B.1.351 (beta)"
"P.1 (gamma)",18791.5,0.0140761677605211,0.00158980900449412,NA,0.0109601993694152,0.0171921361516271,2021-06-13,"P.1 (gamma)"
"C.37 (lambda)",18791.5,0.001,0.000391606628061514,NA,0.001,0.00129000377349373,2021-06-13,"C.37 (lambda)"
"B.1.617.2 (delta)",18791.5,0.13987455229747,0.00557495592561116,NA,0.128947839467874,0.150801265127066,2021-06-13,"B.1.617.2 (delta)"
"other",18791.5,0.0181688411765872,0.00146020881585752,NA,0.0153068844875986,0.0210307978655759,2021-06-13,"other"
"B.1.1.7 (alpha)",18792.5,0.809001509320562,0.00613950881120219,NA,0.796968293167839,0.821034725473284,2021-06-14,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18792.5,0.001,0.000244974168081862,NA,0.001,0.00103472534328664,2021-06-14,"B.1.351 (beta)"
"P.1 (gamma)",18792.5,0.0137096261822818,0.00160315760991975,NA,0.0105674950052978,0.0168517573592658,2021-06-14,"P.1 (gamma)"
"C.37 (lambda)",18792.5,0.001,0.000430510584985714,NA,0.001,0.00143012324955699,2021-06-14,"C.37 (lambda)"
"B.1.617.2 (delta)",18792.5,0.157300122903105,0.00593581660897633,NA,0.145666136130676,0.168934109675533,2021-06-14,"B.1.617.2 (delta)"
"other",18792.5,0.0188478187893264,0.00153902399485592,NA,0.0158313871880658,0.021864250390587,2021-06-14,"other"
"B.1.1.7 (alpha)",18793.5,0.789480665424939,0.00647856971494636,NA,0.776782902112312,0.802178428737566,2021-06-15,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18793.5,0.001,0.000230759144463289,NA,0.001,0.001,2021-06-15,"B.1.351 (beta)"
"P.1 (gamma)",18793.5,0.013315288748348,0.00161226946787807,NA,0.0101552986579334,0.0164752788387626,2021-06-15,"P.1 (gamma)"
"C.37 (lambda)",18793.5,0.001,0.0004714311294309,NA,0.001,0.0015791223521931,2021-06-15,"C.37 (lambda)"
"B.1.617.2 (delta)",18793.5,0.176525752338869,0.00629031483813151,NA,0.164196961804713,0.188854542873024,2021-06-15,"B.1.617.2 (delta)"
"other",18793.5,0.019514927289638,0.00162010226382574,NA,0.0163395852012678,0.0226902693780083,2021-06-15,"other"
"B.1.1.7 (alpha)",18794.5,0.768127322669499,0.00680719180111698,NA,0.754785471903453,0.781469173435544,2021-06-16,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18794.5,0.001,0.000216564996617358,NA,0.001,0.001,2021-06-16,"B.1.351 (beta)"
"P.1 (gamma)",18794.5,0.0128926130380678,0.00161645275637063,NA,0.00972442385287091,0.0160608022232648,2021-06-16,"P.1 (gamma)"
"C.37 (lambda)",18794.5,0.001,0.000513596576888102,NA,0.001,0.00173527856084293,2021-06-16,"C.37 (lambda)"
"B.1.617.2 (delta)",18794.5,0.197626246058529,0.00663371235010869,NA,0.184624408768518,0.210628083348541,2021-06-16,"B.1.617.2 (delta)"
"other",18794.5,0.0201609113958374,0.00170269917804882,NA,0.0168236823303558,0.0234981404613191,2021-06-16,"other"
"B.1.1.7 (alpha)",18795.5,0.744904087054223,0.00712087052854894,NA,0.730947437279694,0.758860736828751,2021-06-17,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18795.5,0.001,0.000202438130251397,NA,0.001,0.001,2021-06-17,"B.1.351 (beta)"
"P.1 (gamma)",18795.5,0.0124415375941263,0.00161505927821595,NA,0.00927607957592576,0.0156069956123268,2021-06-17,"P.1 (gamma)"
"C.37 (lambda)",18795.5,0.001,0.00055607555517781,NA,0.001,0.00189640964407623,2021-06-17,"C.37 (lambda)"
"B.1.617.2 (delta)",18795.5,0.220649717449321,0.00696173968742026,NA,0.207004958392234,0.234294476506408,2021-06-17,"B.1.617.2 (delta)"
"other",18795.5,0.0207755227374914,0.00178591453783033,NA,0.0172751945638774,0.0242758509111053,2021-06-17,"other"
"B.1.1.7 (alpha)",18796.5,0.719807816162791,0.00741582831153924,NA,0.705273059756641,0.73434257256894,2021-06-18,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18796.5,0.001,0.000188431229949252,NA,0.001,0.001,2021-06-18,"B.1.351 (beta)"
"P.1 (gamma)",18796.5,0.0119625847598731,0.00160751109478407,NA,0.00881192090934773,0.0151132486103984,2021-06-18,"P.1 (gamma)"
"C.37 (lambda)",18796.5,0.001,0.0005978089093419,NA,0.001,0.0020599217140022,2021-06-18,"C.37 (lambda)"
"B.1.617.2 (delta)",18796.5,0.245610396390201,0.00727099251957771,NA,0.231359512919968,0.259861279860433,2021-06-18,"B.1.617.2 (delta)"
"other",18796.5,0.0213477090303336,0.00186869997089588,NA,0.0176851243894666,0.0250102936712006,2021-06-18,"other"
"B.1.1.7 (alpha)",18797.5,0.692876188457345,0.00768932647179973,NA,0.677805385507247,0.707946991407443,2021-06-19,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18797.5,0.001,0.000174603119350025,NA,0.001,0.001,2021-06-19,"B.1.351 (beta)"
"P.1 (gamma)",18797.5,0.0114569539728527,0.00159332933384665,NA,0.00833408586300208,0.0145798220827033,2021-06-19,"P.1 (gamma)"
"C.37 (lambda)",18797.5,0.001,0.000637656445133055,NA,0.001,0.00222289247121743,2021-06-19,"C.37 (lambda)"
"B.1.617.2 (delta)",18797.5,0.272481696790711,0.00755927843578617,NA,0.25766578330746,0.287297610273963,2021-06-19,"B.1.617.2 (delta)"
"other",18797.5,0.0218658939054489,0.00194987763935694,NA,0.0180442039580493,0.0256875838528485,2021-06-19,"other"
"B.1.1.7 (alpha)",18798.5,0.664193290593287,0.00793985123868145,NA,0.648631468122866,0.679755113063709,2021-06-20,"B.1.1.7 (alpha)"
"B.1.351 (beta)",18798.5,0.001,0.000161018146238234,NA,0.001,0.001,2021-06-20,"B.1.351 (beta)"
"P.1 (gamma)",18798.5,0.0109265952258251,0.0015721634525804,NA,0.00784521148095734,0.0140079789706928,2021-06-20,"P.1 (gamma)"
"C.37 (lambda)",18798.5,0.00106027754287597,0.000674459928178183,NA,0.001,0.00238219471112068,2021-06-20,"C.37 (lambda)"
"B.1.617.2 (delta)",18798.5,0.301190186803439,0.00782582266993363,NA,0.285851856220972,0.316528517385906,2021-06-20,"B.1.617.2 (delta)"
