"contrast","collection_date_num","estimate","SE","df","asymp.LCL","asymp.UCL","variant","collection_date","avg_r","r","r_LOWER","r_UPPER","Re","Re_LOWER","Re_UPPER","prob"
"other",18845.5,-0.117040050821792,0.00267515197671941,NA,-0.122283252349333,-0.111796849294251,"other",2021-08-06,-0.183705436543458,-0.300745487365251,-0.305988688892792,-0.295502285837709,NA,NA,NA,0.00320928453680567
"B.1.1.7 (alpha)",18846.5,-0.154024773299606,0.00263848676741566,NA,-0.159196112337427,-0.148853434261786,"B.1.1.7 (alpha)",2021-08-07,-0.183705436543458,-0.337730209843064,-0.342901548880885,-0.332558870805244,NA,NA,NA,0.00143800370773317
"B.1.351 (beta)",18846.5,-0.21502933513074,0.0149001431458481,NA,-0.244233079061093,-0.185825591200386,"B.1.351 (beta)",2021-08-07,-0.183705436543458,-0.398734771674198,-0.427938515604551,-0.369531027743844,NA,NA,NA,4.77973715385036e-08
"P.1 (gamma)",18846.5,-0.161280799561441,0.00692012243256775,NA,-0.174843990297882,-0.147717608825001,"P.1 (gamma)",2021-08-07,-0.183705436543458,-0.344986236104899,-0.35854942684134,-0.331423045368459,NA,NA,NA,1.62042344777178e-05
"C.37 (lambda)",18846.5,-0.0267620990924533,0.031758098694737,NA,-0.0890068287516063,0.0354826305666998,"C.37 (lambda)",2021-08-07,-0.183705436543458,-0.210467535635911,-0.272712265295064,-0.148222805976758,NA,NA,NA,0.000899471117951582
"B.1.617.2 (delta)",18846.5,0.000585575957658905,3.11257359215462e-05,NA,0.000524570636260369,0.00064658127905744,"B.1.617.2 (delta)",2021-08-07,-0.183705436543458,-0.183119860585799,-0.183180865907198,-0.183058855264401,NA,0.5,0.5,0.99479157201939
"other",18846.5,-0.117119927107859,0.0026766806273179,NA,-0.122366124735518,-0.1118737294802,"other",2021-08-07,-0.183705436543458,-0.300825363651317,-0.306071561278976,-0.295579166023658,NA,NA,NA,0.00285470112307601
"B.1.1.7 (alpha)",18847.5,-0.154094708214414,0.00263979025272452,NA,-0.159268602036494,-0.148920814392335,"B.1.1.7 (alpha)",2021-08-08,-0.183705436543458,-0.337800144757873,-0.342974038579953,-0.332626250935793,NA,NA,NA,0.00123268574742239
"B.1.351 (beta)",18847.5,-0.215099270045546,0.014900381608862,NA,-0.244303481354818,-0.185895058736273,"B.1.351 (beta)",2021-08-08,-0.183705436543458,-0.398804706589004,-0.428008917898276,-0.369600495279732,NA,NA,NA,3.85480522389929e-08
"P.1 (gamma)",18847.5,-0.161350734476244,0.00692061680714317,NA,-0.174914894169047,-0.14778657478344,"P.1 (gamma)",2021-08-08,-0.183705436543458,-0.345056171019702,-0.358620330712505,-0.331492011326899,NA,NA,NA,1.37901704904752e-05
"C.37 (lambda)",18847.5,-0.0268320340072695,0.031758910825149,NA,-0.0890783554127808,0.0354142873982418,"C.37 (lambda)",2021-08-08,-0.183705436543458,-0.210537470550728,-0.272783791956239,-0.148291149145217,NA,NA,NA,0.000875687335094356
"B.1.617.2 (delta)",18847.5,0.000515641042841889,2.98989240395429e-05,NA,0.000457040228547886,0.000574241857135892,"B.1.617.2 (delta)",2021-08-08,-0.183705436543458,-0.183189795500617,-0.183248396314911,-0.183131194686323,NA,0.5,0.5,0.995338693637223
"other",18847.5,-0.117189862022672,0.00267802547379404,NA,-0.122438695500989,-0.111941028544355,"other",2021-08-08,-0.183705436543458,-0.300895298566131,-0.306144132044448,-0.295646465087814,NA,NA,NA,0.00253910456171729
"B.1.1.7 (alpha)",18848.5,-0.154155957875608,0.00264093466432404,NA,-0.159332094703207,-0.14897982104801,"B.1.1.7 (alpha)",2021-08-09,-0.183705436543459,-0.337861394419067,-0.343037531246666,-0.332685257591469,NA,NA,NA,0.00105661385087797
"B.1.351 (beta)",18848.5,-0.215160519706742,0.0149005912238841,NA,-0.244365141853908,-0.185955897559575,"B.1.351 (beta)",2021-08-09,-0.183705436543459,-0.398865956250201,-0.428070578397367,-0.369661334103034,NA,NA,NA,3.1086542312797e-08
"P.1 (gamma)",18848.5,-0.161411984137441,0.00692105091455788,NA,-0.174976994665143,-0.14784697360974,"P.1 (gamma)",2021-08-09,-0.183705436543459,-0.3451174206809,-0.358682431208602,-0.331552410153199,NA,NA,NA,1.17349787673384e-05
"C.37 (lambda)",18848.5,-0.0268932836684556,0.0317596978822146,NA,-0.0891411476774692,0.035354580340558,"C.37 (lambda)",2021-08-09,-0.183705436543459,-0.210598720211915,-0.272846584220928,-0.148350856202901,NA,NA,NA,0.000852476607733429
"B.1.617.2 (delta)",18848.5,0.000454391381655737,2.87793987654481e-05,NA,0.000397984796578742,0.000510797966732732,"B.1.617.2 (delta)",2021-08-09,-0.183705436543459,-0.183251045161803,-0.18330745174688,-0.183194638576726,NA,0.5,0.5,0.995820893149963
"other",18848.5,-0.117251111683862,0.0026792090462537,NA,-0.122502264921573,-0.111999958446151,"other",2021-08-09,-0.183705436543459,-0.300956548227321,-0.306207701465033,-0.29570539498961,NA,NA,NA,0.00225825032611642
"B.1.1.7 (alpha)",18849.5,-0.154209618848898,0.00264193986891477,NA,-0.159387725841291,-0.149031511856504,"B.1.1.7 (alpha)",2021-08-10,-0.183705436543458,-0.337915055392355,-0.343093162384749,-0.332736948399962,NA,NA,NA,0.000905639400998965
"B.1.351 (beta)",18849.5,-0.215214180680022,0.0149007755513492,NA,-0.244419164102382,-0.186009197257663,"B.1.351 (beta)",2021-08-10,-0.183705436543458,-0.39891961722348,-0.42812460064584,-0.369714633801121,NA,NA,NA,2.50678728903531e-08
"P.1 (gamma)",18849.5,-0.161465645110748,0.00692143226183205,NA,-0.175031403065372,-0.147899887156124,"P.1 (gamma)",2021-08-10,-0.183705436543458,-0.345171081654206,-0.35873683960883,-0.331605323699581,NA,NA,NA,9.98550573250581e-06
"C.37 (lambda)",18849.5,-0.0269469446417496,0.0317604608808143,NA,-0.089196304100539,0.0353024148170398,"C.37 (lambda)",2021-08-10,-0.183705436543458,-0.210652381185208,-0.272901740643997,-0.148403021726418,NA,NA,NA,0.000829833488579589
"B.1.617.2 (delta)",18849.5,0.000400730408364361,2.77502043822577e-05,NA,0.00034634100721151,0.000455119809517212,"B.1.617.2 (delta)",2021-08-10,-0.183705436543458,-0.183304706135094,-0.183359095536246,-0.183250316733941,NA,0.5,0.5,0.996246169952341
"other",18849.5,-0.117304772657138,0.00268025111354642,NA,-0.122557968309213,-0.112051577005064,"other",2021-08-10,-0.183705436543458,-0.301010209200596,-0.306263404852671,-0.295757013548522,NA,NA,NA,0.00200834658447543
"B.1.1.7 (alpha)",18850.5,-0.154256648287174,0.00264282323623993,NA,-0.15943648664771,-0.149076809926638,"B.1.1.7 (alpha)",2021-08-11,-0.183705436543459,-0.337962084830633,-0.343141923191169,-0.332782246470097,NA,NA,NA,0.000776197940033657
"B.1.351 (beta)",18850.5,-0.215261210118299,0.0149009377110353,NA,-0.244466511367803,-0.186055908868795,"B.1.351 (beta)",2021-08-11,-0.183705436543459,-0.398966646661758,-0.428171947911261,-0.369761345412254,NA,NA,NA,2.02134626506674e-08
"P.1 (gamma)",18850.5,-0.161512674549013,0.00692176741675962,NA,-0.175079089395225,-0.147946259702801,"P.1 (gamma)",2021-08-11,-0.183705436543459,-0.345218111092472,-0.358784525938683,-0.33165169624626,NA,NA,NA,8.49642034485687e-06
"C.37 (lambda)",18850.5,-0.0269939740800349,0.0317612007755178,NA,-0.0892447837057955,0.0352568355457256,"C.37 (lambda)",2021-08-11,-0.183705436543459,-0.210699410623494,-0.272950220249254,-0.148448600997733,NA,NA,NA,0.000807751198981069
"B.1.617.2 (delta)",18850.5,0.000353700970077964,2.67974018910458e-05,NA,0.000301179027492268,0.000406222912663659,"B.1.617.2 (delta)",2021-08-11,-0.183705436543459,-0.183351735573381,-0.183404257515967,-0.183299213630795,NA,0.5,0.5,0.996621526185069
"other",18850.5,-0.117351802095425,0.0026811689985148,NA,-0.122606796768979,-0.112096807421871,"other",2021-08-11,-0.183705436543459,-0.301057238638884,-0.306312233312438,-0.295802243965329,NA,NA,NA,0.0017860080421089
"B.1.1.7 (alpha)",18851.5,-0.154297881595738,0.00264359994763802,NA,-0.15947924228264,-0.149116520908835,"B.1.1.7 (alpha)",2021-08-12,-0.183705436543459,-0.338003318139196,-0.343184678826099,-0.332821957452294,NA,NA,NA,0.000665228006601981
"B.1.351 (beta)",18851.5,-0.215302443426871,0.0149010804358521,NA,-0.244508024411876,-0.186096862441866,"B.1.351 (beta)",2021-08-12,-0.183705436543459,-0.39900787997033,-0.428213460955334,-0.369802298985325,NA,NA,NA,1.62983939515884e-08
"P.1 (gamma)",18851.5,-0.161553907857572,0.00692206212461095,NA,-0.175120900320558,-0.147986915394586,"P.1 (gamma)",2021-08-12,-0.183705436543459,-0.345259344401031,-0.358826336864017,-0.331692351938044,NA,NA,NA,7.22907577879405e-06
"C.37 (lambda)",18851.5,-0.0270352073885848,0.0317619184645203,NA,-0.0892874236589424,0.0352170088817727,"C.37 (lambda)",2021-08-12,-0.183705436543459,-0.210740643932043,-0.272992860202401,-0.148488427661686,NA,NA,NA,0.000786221883562115
"B.1.617.2 (delta)",18851.5,0.000312467661527112,2.59095638917491e-05,NA,0.000261685849444144,0.00036324947361008,"B.1.617.2 (delta)",2021-08-12,-0.183705436543459,-0.183392968881931,-0.183443750694014,-0.183342187069849,NA,0.5,0.5,0.996953090734095
"other",18851.5,-0.117393035403991,0.00268197788525893,NA,-0.122649615466431,-0.11213645534155,"other",2021-08-12,-0.183705436543459,-0.301098471947449,-0.30635505200989,-0.295841891885009,NA,NA,NA,0.00158821400156826
"B.1.1.7 (alpha)",18852.5,-0.154334047906171,0.00264428327198488,NA,-0.159516747884183,-0.149151347928158,"B.1.1.7 (alpha)",2021-08-13,-0.18370543654346,-0.33803948444963,-0.343222184427642,-0.332856784471618,NA,NA,NA,0.000570100972454273
"B.1.351 (beta)",18852.5,-0.21533860973731,0.0149012061193674,NA,-0.244544437057477,-0.186132782417142,"B.1.351 (beta)",2021-08-13,-0.18370543654346,-0.399044046280769,-0.428249873600937,-0.369838218960601,NA,NA,NA,1.31411121947063e-08
"P.1 (gamma)",18852.5,-0.16159007416801,0.00692232141021107,NA,-0.175157574821434,-0.148022573514586,"P.1 (gamma)",2021-08-13,-0.18370543654346,-0.345295510711469,-0.358863011364894,-0.331728010058045,NA,NA,NA,6.15053340850845e-06
"C.37 (lambda)",18852.5,-0.0270713736990032,0.0317626147937369,NA,-0.0893249547495466,0.0351822073515403,"C.37 (lambda)",2021-08-13,-0.18370543654346,-0.210776810242463,-0.273030391293006,-0.148523229191919,NA,NA,NA,0.000765236825889566
"B.1.617.2 (delta)",18852.5,0.000276301351107866,2.50773383599483e-05,NA,0.000227150671094242,0.000325452031121489,"B.1.617.2 (delta)",2021-08-13,-0.18370543654346,-0.183429135192352,-0.183478285872365,-0.183379984512338,NA,0.5,0.5,0.997246228154939
"other",18852.5,-0.117429201714419,0.002682691082193,NA,-0.122687179617164,-0.112171223811674,"other",2021-08-13,-0.18370543654346,-0.301134638257879,-0.306392616160624,-0.295876660355134,NA,NA,NA,0.00141227037219635
"B.1.1.7 (alpha)",18853.5,-0.154365783615355,0.0026448848068762,NA,-0.15954966258009,-0.149181904650621,"B.1.1.7 (alpha)",2021-08-14,-0.18370543654346,-0.338071220158816,-0.34325509912355,-0.332887341194081,NA,NA,NA,0.000488560459345158
"B.1.351 (beta)",18853.5,-0.215370345446491,0.0149013168576934,NA,-0.24457638980979,-0.186164301083193,"B.1.351 (beta)",2021-08-14,-0.18370543654346,-0.399075781989952,-0.42828182635325,-0.369869737626653,NA,NA,NA,1.05950915110311e-08
"P.1 (gamma)",18853.5,-0.1616218098772,0.00692254966786437,NA,-0.175189757907404,-0.148053861846996,"P.1 (gamma)",2021-08-14,-0.18370543654346,-0.34532724642066,-0.358895194450864,-0.331759298390456,NA,NA,NA,5.23272682786737e-06
"C.37 (lambda)",18853.5,-0.0271031094081901,0.0317632905606336,NA,-0.0893580149375131,0.0351517961211329,"C.37 (lambda)",2021-08-14,-0.18370543654346,-0.21080854595165,-0.273063451480973,-0.148553640422327,NA,NA,NA,0.000744786630817561
"B.1.617.2 (delta)",18853.5,0.000244565641923232,2.42930774998275e-05,NA,0.00019695208494993,0.000292179198896534,"B.1.617.2 (delta)",2021-08-14,-0.18370543654346,-0.183460870901537,-0.18350848445851,-0.183413257344564,NA,0.5,0.5,0.99750563424119
"other",18853.5,-0.117460937423599,0.00268332025383093,NA,-0.122720148480095,-0.112201726367104,"other",2021-08-14,-0.18370543654346,-0.301166373967059,-0.306425585023555,-0.295907162910564,NA,NA,NA,0.00125577534672802
"B.1.1.7 (alpha)",18854.5,-0.154393644220176,0.00264541468979108,NA,-0.15957856173634,-0.149208726704012,"B.1.1.7 (alpha)",2021-08-15,-0.183705436543459,-0.338099080763635,-0.343283998279799,-0.332914163247471,NA,NA,NA,0.000418670080958792
"B.1.351 (beta)",18854.5,-0.215398206051311,0.0149014144863422,NA,-0.244604441763245,-0.186191970339377,"B.1.351 (beta)",2021-08-15,-0.183705436543459,-0.39910364259477,-0.428309878306704,-0.369897406882836,NA,NA,NA,8.54209463724784e-09
"P.1 (gamma)",18854.5,-0.161649670482013,0.00692275074033194,NA,-0.175218012607011,-0.148081328357014,"P.1 (gamma)",2021-08-15,-0.183705436543459,-0.345355107025472,-0.35892344915047,-0.331786764900473,NA,NA,NA,4.45174646091022e-06
"C.37 (lambda)",18854.5,-0.0271309700130187,0.0317639465178198,NA,-0.089387161194802,0.0351252211687646,"C.37 (lambda)",2021-08-15,-0.183705436543459,-0.210836406556477,-0.273092597738261,-0.148580215374694,NA,NA,NA,0.000724861378385479
"B.1.617.2 (delta)",18854.5,0.000216705037094692,2.35505258714445e-05,NA,0.000170546854569682,0.000262863219619702,"B.1.617.2 (delta)",2021-08-15,-0.183705436543459,-0.183488731506364,-0.183534889688889,-0.183442573323839,NA,0.5,0.5,0.997735419792501
"other",18854.5,-0.117488798028426,0.0026838756243564,NA,-0.12274909759115,-0.112228498465703,"other",2021-08-15,-0.183705436543459,-0.301194234571885,-0.306454534134608,-0.295933935009161,NA,NA,NA,0.00111658845959926
"B.1.1.7 (alpha)",18855.5,-0.1544181146544,0.00264588178282482,NA,-0.159603947656087,-0.149232281652713,"B.1.1.7 (alpha)",2021-08-16,-0.183705436543459,-0.338123551197859,-0.343309384199546,-0.332937718196172,NA,NA,NA,0.000358768405414304
"B.1.351 (beta)",18855.5,-0.215422676485536,0.0149015006126111,NA,-0.244629081001855,-0.186216271969216,"B.1.351 (beta)",2021-08-16,-0.183705436543459,-0.399128113028995,-0.428334517545314,-0.369921708512676,NA,NA,NA,6.88672431601195e-09
"P.1 (gamma)",18855.5,-0.161674140916243,0.00692292798810406,NA,-0.175242830440492,-0.148105451391995,"P.1 (gamma)",2021-08-16,-0.183705436543459,-0.345379577459703,-0.358948266983951,-0.331810887935454,NA,NA,NA,3.78722784676467e-06
"C.37 (lambda)",18855.5,-0.0271554404472352,0.0317645833764733,NA,-0.0894128798490425,0.0351019989545721,"C.37 (lambda)",2021-08-16,-0.183705436543459,-0.210860876990695,-0.273118316392502,-0.148603437588887,NA,NA,NA,0.000705450753463771
"B.1.617.2 (delta)",18855.5,0.000192234602876689,2.28445610101582e-05,NA,0.000147460086054151,0.000237009119699227,"B.1.617.2 (delta)",2021-08-16,-0.183705436543459,-0.183513201940583,-0.183557976457405,-0.18346842742376,NA,0.5,0.5,0.997939183980079
"other",18855.5,-0.117513268462645,0.00268436615625668,NA,-0.122774529450227,-0.112252007475064,"other",2021-08-16,-0.183705436543459,-0.301218705006105,-0.306479965993686,-0.295957444018523,NA,NA,NA,0.000992802746471462
"B.1.1.7 (alpha)",18856.5,-0.15443961831154,0.00264629383419588,NA,-0.159626258919074,-0.149252977704005,"B.1.1.7 (alpha)",2021-08-17,-0.183705436543458,-0.338145054854998,-0.343331695462532,-0.332958414247463,NA,NA,NA,0.000307430170146274
"B.1.351 (beta)",18856.5,-0.215444180142671,0.014901576644021,NA,-0.244650733677816,-0.186237626607527,"B.1.351 (beta)",2021-08-17,-0.183705436543458,-0.399149616686129,-0.428356170221274,-0.369943063150985,NA,NA,NA,5.5520203401234e-09
"P.1 (gamma)",18856.5,-0.161695644573387,0.00692308435012517,NA,-0.175264640561565,-0.148126648585209,"P.1 (gamma)",2021-08-17,-0.183705436543458,-0.345401081116845,-0.358970077105023,-0.331832085128666,NA,NA,NA,3.22182892939585e-06
"C.37 (lambda)",18856.5,-0.0271769441043811,0.0317652018095762,NA,-0.0894355956127969,0.0350817074040348,"C.37 (lambda)",2021-08-17,-0.183705436543458,-0.210882380647839,-0.273141032156255,-0.148623729139423,NA,NA,NA,0.00068654415474803
"B.1.617.2 (delta)",18856.5,0.000170730945733015,2.21709795171332e-05,NA,0.000127276624377458,0.000214185267088571,"B.1.617.2 (delta)",2021-08-17,-0.183705436543458,-0.183534705597725,-0.18357815991908,-0.183491251276369,NA,0.5,0.5,0.998120078559503
"other",18856.5,-0.117534772119782,0.00268479970696604,NA,-0.122796882851139,-0.112272661388425,"other",2021-08-17,-0.183705436543458,-0.30124020866324,-0.306502319394597,-0.295978097931883,NA,NA,NA,0.000882719734652774
"B.1.1.7 (alpha)",18857.5,-0.15445852491692,0.0026466576193532,NA,-0.159645878530261,-0.149271171303579,"B.1.1.7 (alpha)",2021-08-18,-0.18370543654346,-0.33816396146038,-0.343351315073721,-0.332976607847039,NA,NA,NA,0.000263432903159017
"B.1.351 (beta)",18857.5,-0.215463086748049,0.0149016438132394,NA,-0.244669771932442,-0.186256401563656,"B.1.351 (beta)",2021-08-18,-0.18370543654346,-0.399168523291509,-0.428375208475902,-0.369961838107116,NA,NA,NA,4.47590269536408e-09
"P.1 (gamma)",18857.5,-0.161714551178769,0.00692322239691385,NA,-0.175283817733681,-0.148145284623856,"P.1 (gamma)",2021-08-18,-0.18370543654346,-0.345419987722229,-0.358989254277141,-0.331850721167316,NA,NA,NA,2.74078366499646e-06
"C.37 (lambda)",18857.5,-0.0271958507097643,0.0317658024547396,NA,-0.0894556794610678,0.0350639780415393,"C.37 (lambda)",2021-08-18,-0.18370543654346,-0.210901287253224,-0.273161116004528,-0.148641458501921,NA,NA,NA,0.000668130786185569
"B.1.617.2 (delta)",18857.5,0.000151824340350385,2.15263218565635e-05,NA,0.000109633524791903,0.000194015155908867,"B.1.617.2 (delta)",2021-08-18,-0.18370543654346,-0.18355361220311,-0.183595803018668,-0.183511421387551,NA,0.5,0.5,0.998280864043341
"other",18857.5,-0.117553678725161,0.00268518316612879,NA,-0.122816541022666,-0.112290816427655,"other",2021-08-18,-0.18370543654346,-0.301259115268621,-0.306521977566126,-0.295996252971115,NA,NA,NA,0.000784827007746781
"B.1.1.7 (alpha)",18858.5,-0.154475157392736,0.00264697906423144,NA,-0.159663141026461,-0.149287173759011,"B.1.1.7 (alpha)",2021-08-19,-0.183705436543457,-0.338180593936193,-0.343368577569919,-0.332992610302468,NA,NA,NA,0.000225728213458367
"B.1.351 (beta)",18858.5,-0.21547971922387,0.0149017031999318,NA,-0.244686520804041,-0.186272917643698,"B.1.351 (beta)",2021-08-19,-0.183705436543457,-0.399185155767327,-0.428391957347499,-0.369978354187155,NA,NA,NA,3.60829900249851e-09
"P.1 (gamma)",18858.5,-0.161731183654556,0.00692334437706742,NA,-0.175300689286176,-0.148161678022936,"P.1 (gamma)",2021-08-19,-0.183705436543457,-0.345436620198014,-0.359006125829634,-0.331867114566394,NA,NA,NA,2.3315209993809e-06
"C.37 (lambda)",18858.5,-0.0272124831855926,0.0317663859169854,NA,-0.0894734555018843,0.0350484891306991,"C.37 (lambda)",2021-08-19,-0.183705436543457,-0.21091791972905,-0.273178892045342,-0.148656947412758,NA,NA,NA,0.000650199733472045
"B.1.617.2 (delta)",18858.5,0.000135191864517061,2.0907729647147e-05,NA,9.42134674101527e-05,0.000176170261623969,"B.1.617.2 (delta)",2021-08-19,-0.183705436543457,-0.18357024467894,-0.183611223076047,-0.183529266281833,NA,0.5,0.5,0.998423958820177
"other",18858.5,-0.117570311201001,0.00268552257584681,NA,-0.12283383872933,-0.112306783672672,"other",2021-08-19,-0.183705436543457,-0.301275747744459,-0.306539275272788,-0.29601222021613,NA,NA,NA,0.000697778103594607
"B.1.1.7 (alpha)",18859.5,-0.154489797843362,0.00264726335285565,NA,-0.159678338672552,-0.149301257014172,"B.1.1.7 (alpha)",2021-08-20,-0.183705436543459,-0.33819523438682,-0.34338377521601,-0.333006693557631,NA,NA,NA,0.000193417109770781
"B.1.351 (beta)",18859.5,-0.2154943596745,0.0149017557498826,NA,-0.244701264250683,-0.186287455098318,"B.1.351 (beta)",2021-08-20,-0.183705436543459,-0.399199796217959,-0.428406700794141,-0.369992891641777,NA,NA,NA,2.90882516466218e-09
"P.1 (gamma)",18859.5,-0.161745824105185,0.00692345225787966,NA,-0.175315541179311,-0.148176107031058,"P.1 (gamma)",2021-08-20,-0.183705436543459,-0.345451260648643,-0.35902097772277,-0.331881543574517,NA,NA,NA,1.98333978719514e-06
"C.37 (lambda)",18859.5,-0.0272271236362065,0.0317669527711695,NA,-0.0894892069662835,0.0350349596938705,"C.37 (lambda)",2021-08-20,-0.183705436543459,-0.210932560179665,-0.273194643509742,-0.148670476849588,NA,NA,NA,0.000632740027870608
"B.1.617.2 (delta)",18859.5,0.000120551413904584,2.03128299313006e-05,NA,8.0738998815148e-05,0.000160363828994021,"B.1.617.2 (delta)",2021-08-20,-0.183705436543459,-0.183584885129554,-0.183624697544644,-0.183545072714465,NA,0.5,0.5,0.998551482092364
