Version,Date_of_report,Date_of_statistics_week_start,Variant_code,Variant_name,ECDC_category,WHO_category,Is_subvariant_of,Sample_size,Variant_cases
4,2023-04-14T15:20:27Z,2021-08-23,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1672,0
4,2023-04-14T15:20:27Z,2021-08-23,BA.1,Omicron,DEV,"",B.1.1.529,1672,0
4,2023-04-14T15:20:27Z,2021-08-23,B.1.617.2,Delta,DEV,"","",1672,1667
4,2023-04-14T15:20:27Z,2021-08-23,B.1.351,Beta,DEV,"","",1672,0
4,2023-04-14T15:20:27Z,2021-08-23,P.1,Gamma,DEV,"","",1672,1
4,2023-04-14T15:20:27Z,2021-08-23,B.1.1.7,Alpha,DEV,"","",1672,3
4,2023-04-14T15:20:27Z,2021-08-23,B.1.621,Mu,DEV,"","",1672,0
4,2023-04-14T15:20:27Z,2021-08-23,C.37,Lambda,DEV,"","",1672,0
4,2023-04-14T15:20:27Z,2021-08-23,BA.2+S:L452X,Omicron,DEV,"",BA.2,1672,0
4,2023-04-14T15:20:27Z,2021-08-23,XAK,Omicron,DEV,"",Recombinants,1672,0
4,2023-04-14T15:20:27Z,2021-08-23,XBF,Omicron,"",VUM,Recombinants,1672,0
4,2023-04-14T15:20:27Z,2021-08-23,XBB.1.9,Omicron,VOI,VUM,XBB,1672,0
4,2023-04-14T15:20:27Z,2021-08-30,Recombinants,Recombinants,"","","",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,B.1.1.529,Omicron,"",VOC,"",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.2,Omicron,VOC,"",B.1.1.529,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.4,Omicron,VOC,VUM,B.1.1.529,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.5,Omicron,VOC,VUM,B.1.1.529,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.2.75,Omicron,VOI,VUM,BA.2,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BQ.1,Omicron,VOI,VUM,BA.5,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XBB,Omicron,VOI,VUM,Recombinants,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XBB.1.5,Omicron,VOI,VUM,XBB,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.2.3.20,Omicron,DEV,VUM,BA.2,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BF.7,Omicron,DEV,VUM,BA.5,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XBC,Omicron,VUM,"",Recombinants,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BN.1,Omicron,VUM,"",BA.2.75,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,CH.1.1,Omicron,VUM,"",BA.2.75,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XAY,Omicron,VUM,"",Recombinants,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BQ.1.1,Omicron,"",VUM,BQ.1,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.4.6,Omicron,"",VUM,BA.4,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.3,Omicron,DEV,"",B.1.1.529,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.1,Omicron,DEV,"",B.1.1.529,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,B.1.617.2,Delta,DEV,"","",1488,1485
4,2023-04-14T15:20:27Z,2021-08-30,B.1.351,Beta,DEV,"","",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,P.1,Gamma,DEV,"","",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,B.1.1.7,Alpha,DEV,"","",1488,3
4,2023-04-14T15:20:27Z,2021-08-30,B.1.621,Mu,DEV,"","",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,C.37,Lambda,DEV,"","",1488,0
4,2023-04-14T15:20:27Z,2021-08-30,BA.2+S:L452X,Omicron,DEV,"",BA.2,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XAK,Omicron,DEV,"",Recombinants,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XBF,Omicron,"",VUM,Recombinants,1488,0
4,2023-04-14T15:20:27Z,2021-08-30,XBB.1.9,Omicron,VOI,VUM,XBB,1488,0
4,2023-04-14T15:20:27Z,2021-09-06,Recombinants,Recombinants,"","","",1490,0
4,2023-04-14T15:20:27Z,2021-09-06,B.1.1.529,Omicron,"",VOC,"",1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.2,Omicron,VOC,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.4,Omicron,VOC,VUM,B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.5,Omicron,VOC,VUM,B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.2.75,Omicron,VOI,VUM,BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BQ.1,Omicron,VOI,VUM,BA.5,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XBB,Omicron,VOI,VUM,Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XBB.1.5,Omicron,VOI,VUM,XBB,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.2.3.20,Omicron,DEV,VUM,BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BF.7,Omicron,DEV,VUM,BA.5,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XBC,Omicron,VUM,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BN.1,Omicron,VUM,"",BA.2.75,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,CH.1.1,Omicron,VUM,"",BA.2.75,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XAY,Omicron,VUM,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BQ.1.1,Omicron,"",VUM,BQ.1,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.4.6,Omicron,"",VUM,BA.4,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.3,Omicron,DEV,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.1,Omicron,DEV,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,B.1.617.2,Delta,DEV,"","",1490,1487
4,2023-04-14T15:20:27Z,2021-09-06,B.1.351,Beta,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-06,P.1,Gamma,DEV,"","",1490,1
4,2023-04-14T15:20:27Z,2021-09-06,B.1.1.7,Alpha,DEV,"","",1490,2
4,2023-04-14T15:20:27Z,2021-09-06,B.1.621,Mu,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-06,C.37,Lambda,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-06,BA.2+S:L452X,Omicron,DEV,"",BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XAK,Omicron,DEV,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XBF,Omicron,"",VUM,Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-06,XBB.1.9,Omicron,VOI,VUM,XBB,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,Recombinants,Recombinants,"","","",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,B.1.1.529,Omicron,"",VOC,"",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.2,Omicron,VOC,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.4,Omicron,VOC,VUM,B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.5,Omicron,VOC,VUM,B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.2.75,Omicron,VOI,VUM,BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BQ.1,Omicron,VOI,VUM,BA.5,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XBB,Omicron,VOI,VUM,Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XBB.1.5,Omicron,VOI,VUM,XBB,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.2.3.20,Omicron,DEV,VUM,BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BF.7,Omicron,DEV,VUM,BA.5,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XBC,Omicron,VUM,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BN.1,Omicron,VUM,"",BA.2.75,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,CH.1.1,Omicron,VUM,"",BA.2.75,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XAY,Omicron,VUM,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BQ.1.1,Omicron,"",VUM,BQ.1,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.4.6,Omicron,"",VUM,BA.4,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.3,Omicron,DEV,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.1,Omicron,DEV,"",B.1.1.529,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,B.1.617.2,Delta,DEV,"","",1490,1489
4,2023-04-14T15:20:27Z,2021-09-13,B.1.351,Beta,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,P.1,Gamma,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,B.1.1.7,Alpha,DEV,"","",1490,1
4,2023-04-14T15:20:27Z,2021-09-13,B.1.621,Mu,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,C.37,Lambda,DEV,"","",1490,0
4,2023-04-14T15:20:27Z,2021-09-13,BA.2+S:L452X,Omicron,DEV,"",BA.2,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XAK,Omicron,DEV,"",Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XBF,Omicron,"",VUM,Recombinants,1490,0
4,2023-04-14T15:20:27Z,2021-09-13,XBB.1.9,Omicron,VOI,VUM,XBB,1490,0
4,2023-04-14T15:20:27Z,2021-09-20,Recombinants,Recombinants,"","","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,B.1.1.529,Omicron,"",VOC,"",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.2,Omicron,VOC,"",B.1.1.529,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.4,Omicron,VOC,VUM,B.1.1.529,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.5,Omicron,VOC,VUM,B.1.1.529,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.2.75,Omicron,VOI,VUM,BA.2,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BQ.1,Omicron,VOI,VUM,BA.5,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XBB,Omicron,VOI,VUM,Recombinants,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XBB.1.5,Omicron,VOI,VUM,XBB,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.2.3.20,Omicron,DEV,VUM,BA.2,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BF.7,Omicron,DEV,VUM,BA.5,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XBC,Omicron,VUM,"",Recombinants,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BN.1,Omicron,VUM,"",BA.2.75,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,CH.1.1,Omicron,VUM,"",BA.2.75,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XAY,Omicron,VUM,"",Recombinants,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BQ.1.1,Omicron,"",VUM,BQ.1,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.4.6,Omicron,"",VUM,BA.4,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.3,Omicron,DEV,"",B.1.1.529,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.1,Omicron,DEV,"",B.1.1.529,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,B.1.617.2,Delta,DEV,"","",1360,1359
4,2023-04-14T15:20:27Z,2021-09-20,B.1.351,Beta,DEV,"","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,P.1,Gamma,DEV,"","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,B.1.1.7,Alpha,DEV,"","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,B.1.621,Mu,DEV,"","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,C.37,Lambda,DEV,"","",1360,0
4,2023-04-14T15:20:27Z,2021-09-20,BA.2+S:L452X,Omicron,DEV,"",BA.2,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XAK,Omicron,DEV,"",Recombinants,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XBF,Omicron,"",VUM,Recombinants,1360,0
4,2023-04-14T15:20:27Z,2021-09-20,XBB.1.9,Omicron,VOI,VUM,XBB,1360,0
4,2023-04-14T15:20:27Z,2021-09-27,Recombinants,Recombinants,"","","",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,B.1.1.529,Omicron,"",VOC,"",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.2,Omicron,VOC,"",B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.4,Omicron,VOC,VUM,B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.5,Omicron,VOC,VUM,B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.2.75,Omicron,VOI,VUM,BA.2,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BQ.1,Omicron,VOI,VUM,BA.5,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XBB,Omicron,VOI,VUM,Recombinants,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XBB.1.5,Omicron,VOI,VUM,XBB,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.2.3.20,Omicron,DEV,VUM,BA.2,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BF.7,Omicron,DEV,VUM,BA.5,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XBC,Omicron,VUM,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BN.1,Omicron,VUM,"",BA.2.75,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,CH.1.1,Omicron,VUM,"",BA.2.75,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XAY,Omicron,VUM,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BQ.1.1,Omicron,"",VUM,BQ.1,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.4.6,Omicron,"",VUM,BA.4,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.3,Omicron,DEV,"",B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.1,Omicron,DEV,"",B.1.1.529,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,B.1.617.2,Delta,DEV,"","",1201,1200
4,2023-04-14T15:20:27Z,2021-09-27,B.1.351,Beta,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,P.1,Gamma,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,B.1.1.7,Alpha,DEV,"","",1201,1
4,2023-04-14T15:20:27Z,2021-09-27,B.1.621,Mu,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,C.37,Lambda,DEV,"","",1201,0
4,2023-04-14T15:20:27Z,2021-09-27,BA.2+S:L452X,Omicron,DEV,"",BA.2,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XAK,Omicron,DEV,"",Recombinants,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XBF,Omicron,"",VUM,Recombinants,1201,0
4,2023-04-14T15:20:27Z,2021-09-27,XBB.1.9,Omicron,VOI,VUM,XBB,1201,0
4,2023-04-14T15:20:27Z,2021-10-04,Recombinants,Recombinants,"","","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,B.1.1.529,Omicron,"",VOC,"",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.2,Omicron,VOC,"",B.1.1.529,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.4,Omicron,VOC,VUM,B.1.1.529,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.5,Omicron,VOC,VUM,B.1.1.529,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.2.75,Omicron,VOI,VUM,BA.2,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BQ.1,Omicron,VOI,VUM,BA.5,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XBB,Omicron,VOI,VUM,Recombinants,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XBB.1.5,Omicron,VOI,VUM,XBB,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.2.3.20,Omicron,DEV,VUM,BA.2,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BF.7,Omicron,DEV,VUM,BA.5,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XBC,Omicron,VUM,"",Recombinants,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BN.1,Omicron,VUM,"",BA.2.75,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,CH.1.1,Omicron,VUM,"",BA.2.75,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XAY,Omicron,VUM,"",Recombinants,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BQ.1.1,Omicron,"",VUM,BQ.1,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.4.6,Omicron,"",VUM,BA.4,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.3,Omicron,DEV,"",B.1.1.529,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.1,Omicron,DEV,"",B.1.1.529,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,B.1.617.2,Delta,DEV,"","",1479,1479
4,2023-04-14T15:20:27Z,2021-10-04,B.1.351,Beta,DEV,"","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,P.1,Gamma,DEV,"","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,B.1.1.7,Alpha,DEV,"","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,B.1.621,Mu,DEV,"","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,C.37,Lambda,DEV,"","",1479,0
4,2023-04-14T15:20:27Z,2021-10-04,BA.2+S:L452X,Omicron,DEV,"",BA.2,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XAK,Omicron,DEV,"",Recombinants,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XBF,Omicron,"",VUM,Recombinants,1479,0
4,2023-04-14T15:20:27Z,2021-10-04,XBB.1.9,Omicron,VOI,VUM,XBB,1479,0
4,2023-04-14T15:20:27Z,2021-10-11,Recombinants,Recombinants,"","","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,B.1.1.529,Omicron,"",VOC,"",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.2,Omicron,VOC,"",B.1.1.529,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.4,Omicron,VOC,VUM,B.1.1.529,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.5,Omicron,VOC,VUM,B.1.1.529,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.2.75,Omicron,VOI,VUM,BA.2,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BQ.1,Omicron,VOI,VUM,BA.5,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XBB,Omicron,VOI,VUM,Recombinants,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XBB.1.5,Omicron,VOI,VUM,XBB,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.2.3.20,Omicron,DEV,VUM,BA.2,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BF.7,Omicron,DEV,VUM,BA.5,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XBC,Omicron,VUM,"",Recombinants,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BN.1,Omicron,VUM,"",BA.2.75,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,CH.1.1,Omicron,VUM,"",BA.2.75,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XAY,Omicron,VUM,"",Recombinants,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BQ.1.1,Omicron,"",VUM,BQ.1,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.4.6,Omicron,"",VUM,BA.4,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.3,Omicron,DEV,"",B.1.1.529,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.1,Omicron,DEV,"",B.1.1.529,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,B.1.617.2,Delta,DEV,"","",1674,1674
4,2023-04-14T15:20:27Z,2021-10-11,B.1.351,Beta,DEV,"","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,P.1,Gamma,DEV,"","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,B.1.1.7,Alpha,DEV,"","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,B.1.621,Mu,DEV,"","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,C.37,Lambda,DEV,"","",1674,0
4,2023-04-14T15:20:27Z,2021-10-11,BA.2+S:L452X,Omicron,DEV,"",BA.2,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XAK,Omicron,DEV,"",Recombinants,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XBF,Omicron,"",VUM,Recombinants,1674,0
4,2023-04-14T15:20:27Z,2021-10-11,XBB.1.9,Omicron,VOI,VUM,XBB,1674,0
4,2023-04-14T15:20:27Z,2021-10-18,Recombinants,Recombinants,"","","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,B.1.1.529,Omicron,"",VOC,"",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.2,Omicron,VOC,"",B.1.1.529,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.4,Omicron,VOC,VUM,B.1.1.529,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.5,Omicron,VOC,VUM,B.1.1.529,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.2.75,Omicron,VOI,VUM,BA.2,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BQ.1,Omicron,VOI,VUM,BA.5,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XBB,Omicron,VOI,VUM,Recombinants,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XBB.1.5,Omicron,VOI,VUM,XBB,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.2.3.20,Omicron,DEV,VUM,BA.2,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BF.7,Omicron,DEV,VUM,BA.5,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XBC,Omicron,VUM,"",Recombinants,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BN.1,Omicron,VUM,"",BA.2.75,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,CH.1.1,Omicron,VUM,"",BA.2.75,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XAY,Omicron,VUM,"",Recombinants,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BQ.1.1,Omicron,"",VUM,BQ.1,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.4.6,Omicron,"",VUM,BA.4,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.3,Omicron,DEV,"",B.1.1.529,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.2.12.1,Omicron,DEV,VUM,BA.2+S:L452X,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.1,Omicron,DEV,"",B.1.1.529,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,B.1.617.2,Delta,DEV,"","",1514,1514
4,2023-04-14T15:20:27Z,2021-10-18,B.1.351,Beta,DEV,"","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,P.1,Gamma,DEV,"","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,B.1.1.7,Alpha,DEV,"","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,B.1.621,Mu,DEV,"","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,C.37,Lambda,DEV,"","",1514,0
4,2023-04-14T15:20:27Z,2021-10-18,BA.2+S:L452X,Omicron,DEV,"",BA.2,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XAK,Omicron,DEV,"",Recombinants,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XBF,Omicron,"",VUM,Recombinants,1514,0
4,2023-04-14T15:20:27Z,2021-10-18,XBB.1.9,Omicron,VOI,VUM,XBB,1514,0
4,2023-04-14T15:20:27Z,2021-10-25,Recombinants,Recombinants,"","","",1913,0
4,2023-04-14T15:20:27Z,2021-10-25,B.1.1.529,Omicron,"",VOC,"",1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.2,Omicron,VOC,"",B.1.1.529,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.4,Omicron,VOC,VUM,B.1.1.529,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.5,Omicron,VOC,VUM,B.1.1.529,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.2.75,Omicron,VOI,VUM,BA.2,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BQ.1,Omicron,VOI,VUM,BA.5,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,XBB,Omicron,VOI,VUM,Recombinants,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,XBB.1.5,Omicron,VOI,VUM,XBB,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.2.3.20,Omicron,DEV,VUM,BA.2,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BF.7,Omicron,DEV,VUM,BA.5,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,XBC,Omicron,VUM,"",Recombinants,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BN.1,Omicron,VUM,"",BA.2.75,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,CH.1.1,Omicron,VUM,"",BA.2.75,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,XAY,Omicron,VUM,"",Recombinants,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BQ.1.1,Omicron,"",VUM,BQ.1,1913,0
4,2023-04-14T15:20:27Z,2021-10-25,BA.4.6,Omicron,"",VUM,BA.4,1913,0
